"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","red_score_breakdown","blue1","blue2","blue3","blue_score","blue_score_breakdown"
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm9","qm","1","9","frc177","frc233","","25","","frc120","frc807","","18",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm10","qm","1","10","frc393","frc692","","33","","frc1034","frc365","","42",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm11","qm","1","11","frc250","frc557","","78","","frc405","frc771","","8",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm12","qm","1","12","frc211","frc980","","12","","frc222","frc384","","130",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm13","qm","1","13","frc1055","frc295","","38","","frc125","frc491","","12",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm14","qm","1","14","frc157","frc75","","70","","frc1187","frc134","","49",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm15","qm","1","15","frc306","frc618","","126","","frc226","frc59","","77",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm16","qm","1","16","frc453","frc535","","4","","frc281","frc703","","8",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm17","qm","1","17","frc1140","frc147","","36","","frc1158","frc47","","63",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm18","qm","1","18","frc335","frc842","","24","","frc22","frc967","","61",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm19","qm","1","19","frc547","frc69","","73","","frc201","frc665","","82",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm20","qm","1","20","frc267","frc933","","80","","frc111","frc97","","73",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm21","qm","1","21","frc1088","frc868","","85","","frc1153","frc85","","6",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm22","qm","1","22","frc647","frc815","","18","","frc237","frc854","","60",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm23","qm","1","23","frc190","frc34","","78","","frc1108","frc469","","146",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm24","qm","1","24","frc313","frc65","","96","","frc1001","frc120","","15",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm25","qm","1","25","frc342","frc476","","26","","frc168","frc365","","36",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm26","qm","1","26","frc233","frc507","","67","","frc393","frc405","","43",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm27","qm","1","27","frc11","frc177","","10","","frc433","frc692","","53",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm28","qm","1","28","frc222","frc250","","150","","frc557","frc903","","20",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm29","qm","1","29","frc807","frc980","","53","","frc125","frc211","","47",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm30","qm","1","30","frc1034","frc1055","","8","","frc134","frc295","","32",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm31","qm","1","31","frc157","frc771","","41","","frc59","frc75","","74",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm32","qm","1","32","frc384","frc618","","105","","frc281","frc491","","20",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm33","qm","1","33","frc306","frc535","","78","","frc1158","frc453","","28",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm34","qm","1","34","frc1140","frc1187","","58","","frc226","frc967","","67",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm35","qm","1","35","frc147","frc335","","33","","frc703","frc842","","24",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm36","qm","1","36","frc47","frc547","","57","","frc353","frc953","","18",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm37","qm","1","37","frc22","frc606","","8","","frc85","frc854","","85",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm38","qm","1","38","frc1088","frc267","","73","","frc237","frc469","","98",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm39","qm","1","39","frc815","frc868","","157","","frc1108","frc120","","35",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm40","qm","1","40","frc34","frc647","","60","","frc1001","frc365","","9",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm41","qm","1","41","frc190","frc65","","32","","frc168","frc405","","25",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm42","qm","1","42","frc313","frc476","","43","","frc393","frc692","","33",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm43","qm","1","43","frc342","frc507","","80","","frc433","frc557","","45",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm44","qm","1","44","frc177","frc233","","89","","frc211","frc903","","67",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm45","qm","1","45","frc11","frc222","","59","","frc125","frc295","","36",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm46","qm","1","46","frc250","frc980","","18","","frc134","frc75","","76",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm47","qm","1","47","frc1055","frc807","","51","","frc491","frc59","","80",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm48","qm","1","48","frc1034","frc157","","49","","frc281","frc453","","10",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm49","qm","1","49","frc618","frc771","","59","","frc1158","frc226","","8",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm50","qm","1","50","frc384","frc535","","41","","frc842","frc967","","64",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm51","qm","1","51","frc1140","frc306","","61","","frc703","frc953","","55",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm52","qm","1","52","frc1187","frc335","","45","","frc353","frc665","","62",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm53","qm","1","53","frc147","frc547","","57","","frc111","frc201","","62",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm54","qm","1","54","frc47","frc606","","38","","frc69","frc97","","31",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm55","qm","1","55","frc1153","frc22","","39","","frc120","frc933","","98",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm56","qm","1","56","frc1108","frc65","","89","","frc1088","frc365","","71",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm57","qm","1","57","frc1001","frc476","","7","","frc405","frc868","","109",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm58","qm","1","58","frc168","frc342","","60","","frc647","frc692","","45",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm59","qm","1","59","frc233","frc393","","82","","frc190","frc557","","32",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm60","qm","1","60","frc222","frc313","","43","","frc211","frc433","","80",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm61","qm","1","61","frc507","frc980","","98","","frc295","frc903","","16",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm62","qm","1","62","frc1055","frc177","","4","","frc125","frc75","","86",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm63","qm","1","63","frc134","frc157","","62","","frc11","frc491","","34",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm64","qm","1","64","frc59","frc618","","65","","frc250","frc453","","11",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm65","qm","1","65","frc281","frc535","","102","","frc226","frc807","","53",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm66","qm","1","66","frc1158","frc306","","71","","frc1034","frc842","","27",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm67","qm","1","67","frc335","frc967","","49","","frc771","frc953","","69",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm68","qm","1","68","frc547","frc703","","57","","frc384","frc665","","54",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm69","qm","1","69","frc353","frc47","","61","","frc111","frc1140","","73",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm70","qm","1","70","frc1153","frc201","","62","","frc1187","frc97","","47",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm71","qm","1","71","frc267","frc69","","36","","frc147","frc854","","10",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm72","qm","1","72","frc815","frc933","","55","","frc606","frc85","","38",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm73","qm","1","73","frc34","frc469","","66","","frc22","frc237","","14",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm74","qm","1","74","frc342","frc393","","63","","frc1088","frc405","","53",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm75","qm","1","75","frc233","frc313","","97","","frc692","frc868","","39",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm76","qm","1","76","frc222","frc507","","15","","frc557","frc647","","20",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm77","qm","1","77","frc177","frc980","","11","","frc190","frc211","","62",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm78","qm","1","78","frc1055","frc134","","7","","frc295","frc433","","38",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm79","qm","1","79","frc157","frc59","","55","","frc75","frc903","","66",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm80","qm","1","80","frc281","frc618","","126","","frc125","frc491","","40",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm81","qm","1","81","frc1158","frc535","","7","","frc11","frc453","","78",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm82","qm","1","82","frc306","frc967","","52","","frc226","frc250","","68",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm83","qm","1","83","frc335","frc703","","17","","frc807","frc842","","24",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm84","qm","1","84","frc353","frc547","","160","","frc1034","frc953","","33",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm85","qm","1","85","frc201","frc47","","126","","frc665","frc771","","49",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm86","qm","1","86","frc1153","frc69","","70","","frc111","frc384","","139",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm87","qm","1","87","frc267","frc933","","39","","frc1140","frc97","","55",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm88","qm","1","88","frc34","frc815","","146","","frc1187","frc854","","57",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm89","qm","1","89","frc1108","frc469","","113","","frc147","frc85","","52",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm90","qm","1","90","frc1001","frc65","","28","","frc237","frc606","","35",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm91","qm","1","91","frc120","frc476","","36","","frc168","frc22","","62",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm92","qm","1","92","frc365","frc507","","29","","frc211","frc222","","44",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm93","qm","1","93","frc1088","frc177","","41","","frc295","frc980","","80",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm94","qm","1","94","frc134","frc868","","15","","frc1055","frc75","","57",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm95","qm","1","95","frc557","frc59","","95","","frc157","frc491","","24",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm96","qm","1","96","frc190","frc281","","64","","frc11","frc618","","77",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm97","qm","1","97","frc1158","frc433","","45","","frc226","frc535","","47",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm98","qm","1","98","frc903","frc967","","102","","frc306","frc842","","93",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm99","qm","1","99","frc125","frc703","","86","","frc1034","frc335","","3",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm100","qm","1","100","frc353","frc453","","11","","frc547","frc665","","73",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm101","qm","1","101","frc201","frc250","","73","","frc384","frc47","","102",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm102","qm","1","102","frc69","frc807","","42","","frc1153","frc97","","28",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm103","qm","1","103","frc933","frc953","","64","","frc267","frc854","","40",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm104","qm","1","104","frc34","frc771","","6","","frc815","frc85","","67",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm105","qm","1","105","frc1108","frc111","","70","","frc237","frc469","","55",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm106","qm","1","106","frc1001","frc1140","","80","","frc168","frc65","","40",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm107","qm","1","107","frc1187","frc476","","53","","frc120","frc405","","63",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm108","qm","1","108","frc147","frc393","","58","","frc365","frc692","","7",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm109","qm","1","109","frc342","frc606","","38","","frc313","frc647","","60",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm110","qm","1","110","frc22","frc233","","29","","frc157","frc75","","80",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm111","qm","1","111","frc1088","frc134","","134","","frc491","frc618","","18",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm112","qm","1","112","frc59","frc868","","75","","frc11","frc535","","73",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm113","qm","1","113","frc281","frc557","","65","","frc226","frc306","","84",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm114","qm","1","114","frc1158","frc190","","134","","frc335","frc842","","28",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm115","qm","1","115","frc433","frc967","","68","","frc1034","frc547","","27",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm116","qm","1","116","frc703","frc903","","40","","frc47","frc665","","86",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm117","qm","1","117","frc125","frc353","","11","","frc1153","frc384","","29",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm118","qm","1","118","frc201","frc453","","14","","frc267","frc97","","30",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm119","qm","1","119","frc250","frc69","","56","","frc815","frc854","","45",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm120","qm","1","120","frc807","frc933","","89","","frc469","frc85","","57",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm121","qm","1","121","frc34","frc953","","35","","frc237","frc65","","41",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm122","qm","1","122","frc1108","frc771","","6","","frc120","frc168","","69",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm123","qm","1","123","frc1001","frc111","","58","","frc365","frc405","","55",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm124","qm","1","124","frc1140","frc476","","68","","frc647","frc692","","74",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm125","qm","1","125","frc1187","frc393","","50","","frc222","frc313","","110",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm126","qm","1","126","frc147","frc342","","21","","frc211","frc980","","46",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm127","qm","1","127","frc233","frc606","","68","","frc295","frc507","","75",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qm128","qm","1","128","frc1055","frc22","","46","","frc177","frc535","","70",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qf1m1","qf","1","1","frc111","frc469","","61","","frc233","frc313","","3",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qf1m2","qf","1","2","frc111","frc65","","16","","frc168","frc313","","30",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qf2m1","qf","2","1","frc201","frc47","","3","","frc384","frc69","","62",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qf2m2","qf","2","2","frc47","frc547","","60","","frc384","frc647","","9",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qf3m1","qf","3","1","frc665","frc933","","59","","frc1108","frc868","","58",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qf3m2","qf","3","2","frc267","frc933","","58","","frc1108","frc59","","34",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qf4m1","qf","4","1","frc157","frc306","","59","","frc433","frc618","","69",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_qf4m2","qf","4","2","frc306","frc34","","68","","frc222","frc618","","41",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_sf1m1","sf","1","1","frc111","frc469","","59","","frc267","frc933","","31",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_sf1m2","sf","1","2","frc111","frc469","","10","","frc267","frc933","","26",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_sf2m1","sf","2","1","frc201","frc47","","60","","frc433","frc618","","40",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_sf2m2","sf","2","2","frc201","frc47","","1","","frc433","frc618","","8",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_f1m1","f","1","1","frc111","frc469","","64","","frc201","frc47","","14",""
"2003arc","Archimedes","2003-04-10","2003-04-12","2003arc_f1m2","f","1","2","frc111","frc65","","11","","frc47","frc547","","26",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm1","qm","1","1","frc191","frc25","","33","","frc371","frc713","","27",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm2","qm","1","2","frc229","frc818","","3","","frc115","frc16","","55",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm3","qm","1","3","frc35","frc513","","9","","frc291","frc857","","76",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm4","qm","1","4","frc48","frc79","","68","","frc135","frc395","","20",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm5","qm","1","5","frc457","frc66","","6","","frc159","frc522","","82",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm6","qm","1","6","frc1005","frc71","","30","","frc126","frc781","","64",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm7","qm","1","7","frc269","frc987","","39","","frc212","frc869","","45",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm8","qm","1","8","frc322","frc537","","41","","frc234","frc971","","38",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm9","qm","1","9","frc1","frc357","","35","","frc695","frc905","","40",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm10","qm","1","10","frc301","frc87","","37","","frc494","frc955","","43",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm11","qm","1","11","frc188","frc677","","10","","frc223","frc470","","130",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm12","qm","1","12","frc548","frc585","","60","","frc245","frc809","","56",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm13","qm","1","13","frc179","frc610","","112","","frc1120","frc321","","28",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm14","qm","1","14","frc203","frc337","","86","","frc103","frc343","","88",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm15","qm","1","15","frc1218","frc148","","70","","frc1057","frc480","","30",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm16","qm","1","16","frc1035","frc386","","52","","frc121","frc308","","81",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm17","qm","1","17","frc435","frc935","","32","","frc1023","frc407","","66",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm18","qm","1","18","frc25","frc60","","36","","frc171","frc650","","34",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm19","qm","1","19","frc115","frc561","","60","","frc713","frc857","","33",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm20","qm","1","20","frc229","frc395","","45","","frc191","frc522","","77",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm21","qm","1","21","frc35","frc818","","34","","frc781","frc79","","38",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm22","qm","1","22","frc212","frc513","","62","","frc371","frc66","","7",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm23","qm","1","23","frc1218","frc48","","155","","frc321","frc971","","18",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm24","qm","1","24","frc103","frc16","","67","","frc1057","frc71","","61",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm25","qm","1","25","frc457","frc905","","41","","frc291","frc987","","62",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm26","qm","1","26","frc1005","frc955","","45","","frc135","frc561","","18",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm27","qm","1","27","frc386","frc537","","33","","frc269","frc308","","43",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm28","qm","1","28","frc1035","frc60","","65","","frc407","frc470","","41",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm29","qm","1","29","frc159","frc935","","35","","frc322","frc357","","35",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm30","qm","1","30","frc435","frc809","","53","","frc126","frc87","","145",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm31","qm","1","31","frc1","frc869","","16","","frc1120","frc171","","63",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm32","qm","1","32","frc301","frc677","","57","","frc234","frc343","","116",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm33","qm","1","33","frc188","frc585","","51","","frc480","frc695","","67",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm34","qm","1","34","frc179","frc548","","18","","frc121","frc494","","62",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm35","qm","1","35","frc203","frc610","","41","","frc1023","frc223","","18",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm36","qm","1","36","frc148","frc337","","36","","frc245","frc650","","72",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm37","qm","1","37","frc25","frc522","","88","","frc115","frc713","","31",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm38","qm","1","38","frc229","frc79","","103","","frc66","frc971","","60",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm39","qm","1","39","frc71","frc818","","92","","frc395","frc857","","30",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm40","qm","1","40","frc212","frc987","","22","","frc234","frc35","","55",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm41","qm","1","41","frc1120","frc561","","33","","frc1218","frc585","","36",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm42","qm","1","42","frc126","frc308","","69","","frc191","frc513","","12",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm43","qm","1","43","frc103","frc407","","51","","frc179","frc322","","53",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm44","qm","1","44","frc203","frc905","","76","","frc48","frc695","","61",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm45","qm","1","45","frc148","frc781","","41","","frc16","frc87","","42",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm46","qm","1","46","frc223","frc955","","74","","frc457","frc548","","10",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm47","qm","1","47","frc537","frc610","","73","","frc121","frc171","","51",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm48","qm","1","48","frc245","frc371","","24","","frc1035","frc337","","61",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm49","qm","1","49","frc1005","frc935","","35","","frc321","frc343","","80",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm50","qm","1","50","frc1057","frc386","","73","","frc435","frc60","","30",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm51","qm","1","51","frc291","frc480","","89","","frc159","frc869","","20",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm52","qm","1","52","frc494","frc809","","69","","frc135","frc301","","39",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm53","qm","1","53","frc1","frc269","","58","","frc1023","frc470","","37",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm54","qm","1","54","frc188","frc357","","60","","frc650","frc677","","65",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm55","qm","1","55","frc713","frc971","","10","","frc522","frc857","","200",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm56","qm","1","56","frc234","frc25","","44","","frc229","frc585","","12",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm57","qm","1","57","frc191","frc818","","35","","frc337","frc79","","68",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm58","qm","1","58","frc212","frc322","","68","","frc48","frc71","","41",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm59","qm","1","59","frc115","frc435","","24","","frc480","frc561","","40",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm60","qm","1","60","frc321","frc87","","48","","frc308","frc457","","84",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm61","qm","1","61","frc809","frc987","","0","","frc171","frc494","","85",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm62","qm","1","62","frc135","frc66","","53","","frc1120","frc407","","30",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm63","qm","1","63","frc1035","frc159","","20","","frc1","frc126","","63",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm64","qm","1","64","frc395","frc905","","16","","frc103","frc148","","89",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm65","qm","1","65","frc269","frc343","","63","","frc35","frc357","","58",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm66","qm","1","66","frc1023","frc203","","8","","frc188","frc223","","37",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm67","qm","1","67","frc1218","frc60","","64","","frc537","frc677","","10",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm68","qm","1","68","frc371","frc781","","100","","frc513","frc869","","18",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm69","qm","1","69","frc935","frc955","","82","","frc179","frc610","","31",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm70","qm","1","70","frc245","frc695","","42","","frc301","frc386","","32",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm71","qm","1","71","frc1005","frc16","","90","","frc470","frc548","","66",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm72","qm","1","72","frc1057","frc291","","24","","frc121","frc650","","120",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm73","qm","1","73","frc585","frc857","","31","","frc337","frc971","","49",""
"2003cur","Curie","2003-04-10","2003-04-12","2003cur_qm74","qm","1","74","frc71","frc713","","94","","frc234","frc480","","49",""
