"key","number","name","city","state_prov","country","rookie_year"
"frc6893","6893","Bladerunners","Greenbelt","Maryland","USA","2018"
"frc6894","6894","Iced Java","Mount Holly","North Carolina","USA","2018"
"frc6895","6895","Mechanical Madness 4-H","Walpole","New Hampshire","USA","2018"
"frc6896","6896","CABOTS - Fresnillo PLC - Conalep Caborca","Caborca","Sonora","Mexico","2018"
"frc6897","6897","Astraea Robotics","East Brunswick","New Jersey","USA","2018"
"frc6898","6898","The Undergraduate School of Carrots ","Plano","Texas","USA","2018"
"frc6899","6899","Macon Bots FRC","Franklin","North Carolina","USA","2018"
"frc69","69","HYPER","Quincy","Massachusetts","USA","1998"
"frc6900","6900","Hoodie-bots","Maud","Oklahoma","USA","2018"
"frc6901","6901","Knights Robotics","Frisco","Texas","USA","2018"
"frc6902","6902","STRIKE","FOZ DO IGUAÇU","Paraná","Brazil","2018"
"frc6904","6904","TeraWatts","Los Angeles","California","USA","2018"
"frc6905","6905","Raiders of the ARC- TEAR-A-BYTE","Alpharetta","Georgia","USA","2018"
"frc6906","6906","Reybots","Chicago","Illinois","USA","2018"
"frc6907","6907","The G.O.A.T","Shanghai","Shanghai","China","2018"
"frc6908","6908","Infuzed","Cary","North Carolina","USA","2013"
"frc6909","6909","SAKURA Tempesta","Chiba","Chiba","Japan","2018"
"frc691","691","Project 691 Robotics","Stevenson Ranch","California","USA","2001"
"frc6910","6910","Mill Creek Steel Talons","Hoschton","Georgia","USA","2018"
"frc6911","6911","SO BOTZ","Orangeburg","New York","USA","2018"
"frc6912","6912","InterGalactic Transformers","Saint Paul","Minnesota","USA","2018"
"frc6913","6913","North Crawford Robotics Club","Soldiers Grove","Wisconsin","USA","2018"
"frc6914","6914","Retro5ive","Allen Park","Michigan","USA","2018"
"frc6915","6915","Bulldogs","Hesperia","California","USA","2018"
"frc6916","6916","Iron Thunder","Columbus","Ohio","USA","2018"
"frc6917","6917","Voyageur Robotics","Atikokan","Ontario","Canada","2018"
"frc6918","6918","Napa Cellar Rats","Napa","California","USA","2018"
"frc6919","6919","The Commodores","Albany","Georgia","USA","2018"
"frc692","692","The Fembots","Sacramento","California","USA","2001"
"frc6920","6920","Force Fusion","Oirschot","Noord-Brabant","Netherlands","2018"
"frc6921","6921","Technados","Pennsauken","New Jersey","USA","2018"
"frc6922","6922","Apache Genesis","Nogales","Arizona","USA","2018"
"frc6923","6923","Royal Blue Robotics [RB]^2","Saint Francisville","Louisiana","USA","2018"
"frc6925","6925","W.A.Robotics","College Park","Georgia","USA","2018"
"frc6926","6926","RobotiCats","Clovis","California","USA","2018"
"frc6927","6927","The Franklinton Firebirds","Columbus","Ohio","USA","2018"
"frc6928","6928","Blue Armadillos","Greeneville","Tennessee","USA","2018"
"frc6929","6929","Cuivre & Or","Rouyn-Noranda","Québec","Canada","2018"
"frc6931","6931","The Red Company ","Tucson","Arizona","USA","2018"
"frc6932","6932","SMART","Sylva","North Carolina","USA","2018"
"frc6933","6933","Archytas","Bethel","Vermont","USA","2018"
"frc6934","6934","Scorps","Camarillo","California","USA","2018"
"frc6935","6935","The Brainy Bunch- Ingram Tom Moore HS","Ingram","Texas","USA","2018"
"frc6936","6936","Vault 6936","Beavercreek","Ohio","USA","2018"
"frc6937","6937","McCallie Robotics","Chattanooga","Tennessee","USA","2018"
"frc6938","6938","STEM3 West Robotics","Los Angeles","California","USA","2018"
"frc694","694","StuyPulse","New York","New York","USA","2001"
"frc6940","6940","Violet Z","Shanghai","Shanghai","China","2018"
"frc6941","6941","IronPulse Robotics","Shanghai","Shanghai","China","2018"
"frc6943","6943","Blue Bears","Newark","New Jersey","USA","2018"
"frc6944","6944","Wolverines","Cumming","Georgia","USA","2018"
"frc6945","6945","Children of the Corn","Blairstown","New Jersey","USA","2018"
"frc6946","6946","F & E","Kunming","Yunnan","China","2018"
"frc6947","6947","Savage Tumaz","Taipei","Taipei Special Municipality","Chinese Taipei","2018"
"frc6948","6948","EAGLES","Kartal","Istanbul","Türkiye","2018"
"frc6949","6949","F.E.W Bots","Nanjing","Jiangsu","China","2018"
"frc695","695","Bison Robotics","Beachwood","Ohio","USA","2001"
"frc6950","6950","The Breakfast Club","Stuart","Iowa","USA","2018"
"frc6951","6951","Spartans","Porter","Texas","USA","2018"
"frc6952","6952","Vector Machines","Shenzhen","Guangdong","China","2018"
"frc6953","6953","Quetzals","Brossard","Québec","Canada","2018"
"frc6954","6954","Titans of Industry","Dearborn","Michigan","USA","2018"
"frc6955","6955","Los Chilis","Santiago","Región Metropolitana de Santiago","Chile","2018"
"frc6956","6956","SHAM-ROCK-BOTICS ☘","Westfield","Indiana","USA","2018"
"frc6957","6957","A.C.E.S. (Army of Christian Engineering Students)","Henderson","Nevada","USA","2018"
"frc6958","6958","CougarBots","Warren","Michigan","USA","2018"
"frc6959","6959","Organized Chaos","Centralia","Washington","USA","2018"
"frc696","696","Circuit Breakers","La Crescenta","California","USA","2001"
"frc6960","6960","The Rusty Huskies","Riverside","California","USA","2018"
"frc6961","6961","SIbots","Chesnee","South Carolina","USA","2018"
"frc6962","6962","Antares","Mountain View","California","USA","2018"
"frc6963","6963","Blood Sweat and Gears","Remus","Michigan","USA","2018"
"frc6964","6964","BearBots","Columbus","Ohio","USA","2018"
"frc6965","6965","Tecmilenio XibalBots 6965","Cancún","Quintana Roo","Mexico","2018"
"frc6967","6967","A.T.Vortex","Shanghai","Shanghai","China","2018"
"frc6968","6968","Team Pi","Eindhoven","Noord-Brabant","Netherlands","2018"
"frc6969","6969","Cyborgs6969","West Nyack","New York","USA","2018"
"frc6970","6970","Barbarian","Qingdao","Shandong","China","2018"
"frc6971","6971","The Sky Savior","ZhengZhou","Henan","China","2018"
"frc6974","6974","Zia Robotics","Albuquerque","New Mexico","USA","2018"
"frc6975","6975","The Neil McNeil Brotherhood Bots","Scarborough","Ontario","Canada","2018"
"frc6976","6976","Electric Eagles","Kansas City","Missouri","USA","2018"
"frc6977","6977","Cyber Squad","North York","Ontario","Canada","2018"
"frc6978","6978","QuickStrike Niagara","Saint Catharines","Ontario","Canada","2018"
"frc6979","6979","The 5 Nighters","Lacombe","Alberta","Canada","2018"
"frc698","698","Hamilton Microbots","Chandler","Arizona","USA","2001"
"frc6981","6981","Clockwork Concord","Concord","California","USA","2018"
"frc6982","6982","Team CEL Paraguay","Asunción","Asunción","Paraguay","2018"
"frc6983","6983","Tecmilenio - STEMHAWKS - 6983","Monterrey","Nuevo León","Mexico","2018"
"frc6985","6985","ENKA TECH","Dilovası","Kocaeli","Türkiye","2018"
"frc6986","6986","PPT Bots","Nanjing","Jiangsu","China","2018"
"frc6987","6987","Falcon Automation","Fenelon Falls","Ontario","Canada","2018"
"frc6988","6988","ACI 35","Karşıyaka","Izmir","Türkiye","2018"
"frc6989","6989","KAISER","Istanbul","Istanbul","Türkiye","2018"
"frc6990","6990","Ambition","Shanghai","Shanghai","China","2018"
"frc6991","6991","Crosbotics","Shanghai","Shanghai","China","2018"
"frc6992","6992","FrancoBots","Sarnia","Ontario","Canada","2018"
"frc6993","6993","Dragons ","Lubbock ","Texas","USA","2018"
"frc6995","6995","NOMAD","Escondido","California","USA","2018"
"frc6996","6996","Koalafied","Adelaide","South Australia","Australia","2018"
"frc6997","6997","Bad wolf","Chongqing","Chongqing","China","2018"
"frc6998","6998","Unipards","Tainan","Tainan Municipality","Chinese Taipei","2018"
"frc6999","6999","B.E.S.T.","Sinop","Sinop","Turkey","2018"
"frc70","70","More Martians","Goodrich","Michigan","USA","1998"
"frc7000","7000","Newton's 4th Law","Chengdu","Sichuan","China","2018"
"frc7001","7001","Buning Power","Zhengzhou ","Henan","China","2018"
"frc7002","7002","风云蹦豆","Taiyuan","Shanxi","China","2018"
"frc7004","7004","Ossining Owls","Ossining","New York","USA","2012"
"frc7006","7006","IMC","Shenzhen","Guangdong","China","2018"
"frc7009","7009","Carp & Donkey","ZhengZhou","Henan","China","2018"
"frc701","701","RoboVikes","Fairfield","California","USA","2001"
"frc7010","7010","SINFEN ROBOTICS","MERKEZ","Sinop","Turkey","2018"
"frc7013","7013","ACCN Techtronix","Scarborough","Ontario","Canada","2018"
"frc7016","7016","PV Shock Bots","Putnam Valley","New York","USA","2018"
"frc7017","7017","Fellowship of the Gear","Mesa","Arizona","USA","2018"
"frc7018","7018","EOLOTICS - Peñoles","El Espinal","Oaxaca","Mexico","2018"
"frc7019","7019","Rubber Ducks","Hopkins","Minnesota","USA","2018"
"frc702","702","Bagel Bytes","Culver City","California","USA","2001"
"frc7020","7020","IM ROBOT","Iron Mountain","Michigan","USA","2018"
"frc7021","7021","TC Robotics","Arcadia","Wisconsin","USA","2018"
"frc7022","7022","ACE Robotics","Cambridge","Ontario","Canada","2018"
"frc7023","7023","Tamworth Titans","Tamworth","New South Wales","Australia","2018"
"frc7024","7024","ENFORCERS","Egg Harbor Township","New Jersey","USA","2018"
"frc7025","7025","BETA","Fountain Valley","California","USA","2018"
"frc7026","7026","Team Vinity","Fort Lauderdale","Florida","USA","2018"
"frc7027","7027","Radioactive Rebels Robotics","Parish","New York","USA","2018"
"frc7028","7028","Binary Battalion","Saint Michael","Minnesota","USA","2018"
"frc7029","7029","Scotbotics","Laurinburg","North Carolina","USA","2018"
"frc703","703","Team Phoenix","Saginaw","Michigan","USA","2001"
"frc7030","7030","The ROBOlympians","Lake Placid","New York","USA","2018"
"frc7031","7031","Duanesburg Jr./Sr. High School","Delanson","New York","USA","2018"
"frc7032","7032","Raptors","La Pine","Oregon","USA","2018"
"frc7033","7033","Manna Roosters 7033","Curitiba","Paraná","Brazil","2018"
"frc7034","7034","2B Determined","West Linn","Oregon","USA","2018"
"frc7035","7035","MEF Thunders","istanbul","Istanbul","Türkiye","2018"
"frc7036","7036","The RoarBots","Brooklyn","New York","USA","2018"
"frc7037","7037","Jeunes D'Argent - FresnilloPLC","FRESNILLO, ZACATECAS","Zacatecas","Mexico","2018"
"frc7038","7038","Totino-Grace Pizza Pi's","Minneapolis","Minnesota","USA","2018"
"frc7039","7039","❌⭕","PARDES HANA","HaMerkaz","Israel","2018"
"frc704","704","Warriors","Grand Prairie","Texas","USA","2001"
"frc7040","7040","POTROBOTS","TURUACHI","Chihuahua","Mexico","2018"
"frc7041","7041","Doomsday Dogs","Carlton","Minnesota","USA","2018"
"frc7042","7042","Poly Rabbotics","Long Beach","California","USA","2018"
"frc7043","7043","RoboPirates","Rocky River","Ohio","USA","2018"
"frc7045","7045","MCCrusaders","Denville","New Jersey","USA","2018"
"frc7046","7046","UNIMATE","San Luis Potosí","San Luis Potosí","Mexico","2018"
"frc7047","7047","Magic Frog","zhengzhou ","Henan","China","2018"
"frc7048","7048","Red River Rage","Fargo","North Dakota","USA","2018"
"frc7050","7050","SARNIC","ISTANBUL","Istanbul","Türkiye","2018"
"frc7051","7051","RoboDons","Baldwin Park","California","USA","2018"
"frc7052","7052","Falcotronix","Thunder Bay","Ontario","Canada","2018"
"frc7053","7053","Robo Huskies","St-Hubert","Québec","Canada","2018"
"frc7054","7054","SC Sailors","Byron Center","Michigan","USA","2018"
"frc7055","7055","Quantum Steam","Bay Village","Ohio","USA","2018"
"frc7056","7056","The F.A.S.T. Team - Fowlerville Area Scientific Technicians","Fowlerville","Michigan","USA","2018"
"frc7057","7057","Titanators","Orange Cove","California","USA","2018"
"frc7058","7058","StrathDroids","Strathroy","Ontario","Canada","2018"
"frc7059","7059","Bot-E Builders","Prescott","Arizona","USA","2018"
"frc706","706","Cyberhawks","Hartland","Wisconsin","USA","2001"
"frc7060","7060","Riverside Military Academy Eagle Bots","Gainesville","Georgia","USA","2018"
"frc7063","7063","Wagner TRILOBYTES","San Antonio","Texas","USA","2018"
"frc7064","7064","Voltron Robotics","Lansing","Kansas","USA","2018"
"frc7065","7065","Wolverine 1 ","Montgomery","Alabama","USA","2018"
"frc7066","7066","Faulkner County Library Gadget Droids","Conway","Arkansas","USA","2018"
"frc7067","7067","Team Streak","Jerusalem ","Yerushalayim","Israel","2018"
"frc7068","7068","Mechanical Masterminds","Saint Francis","Minnesota","USA","2018"
"frc7069","7069","Taipei 101","Taipei","Taipei","Chinese Taipei","2018"
"frc7070","7070","SRT","Istanbul","Istanbul","Turkey","2018"
"frc7071","7071","ITU-Robee","ISTANBUL","Istanbul","Türkiye","2018"
"frc7072","7072","O.G.R.E. (Opelika's Greatest Robotics Engineers)","Opelika","Alabama","USA","2018"
"frc7073","7073","Ottawa Hills High School","Grand Rapids","Michigan","USA","2018"
"frc7074","7074","Reapers","North Sydney","New South Wales","Australia","2018"
"frc7075","7075","Gearbreakers","Pleasant Plains","Arkansas","USA","2018"
"frc7076","7076","WestTech Sentinels","Augusta","Georgia","USA","2018"
"frc7077","7077","Hawk of Flames","Las Vegas","Nevada","USA","2018"
"frc7079","7079","Co-Bot","Haifa","Haifa","Israel","2018"
"frc708","708","Hatters Robotics","Horsham","Pennsylvania","USA","2001"
"frc7080","7080","Vision","Beijing","Beijing","China","2018"
"frc7081","7081","NEYC","Shenyang","Liaoning","China","2018"
"frc7083","7083","Green Hekma","Nazareth","HaZafon","Israel","2018"
"frc7084","7084","Hillman Pyrobots","Hillman","Michigan","USA","2018"
"frc7085","7085","Wired Warriors","Pawleys Island","South Carolina","USA","2018"
"frc7086","7086","IOROBOT","Arnavutköy","Istanbul","Türkiye","2018"
"frc7088","7088","Somerset Robodogs","Somerset","Texas","USA","2018"
"frc709","709","Femme Tech Fatale","Bryn Mawr","Pennsylvania","USA","2001"
"frc7091","7091","KnightOwls","Dallas","Texas","USA","2018"
"frc7093","7093","Veritas Valiants","Austin","Texas","USA","2018"
"frc7094","7094","Alpha Omega","Bay Saint Louis","Mississippi","USA","2018"
"frc7095","7095","HiMach","Beijing","Beijing","China","2018"
"frc7096","7096","Educated Business","Los Gatos","California","USA","2018"
"frc7097","7097","The Archers ","Myrtle Beach","South Carolina","USA","2018"
"frc71","71","Team Hammond","Hammond","Indiana","USA","1996"
"frc7101","7101","Genesee Robotic Wolves","Genesee","Michigan","USA","2018"
"frc7102","7102","PrepaTec - Daedalus","Zapopan","Jalisco","Mexico","2018"
"frc7103","7103","Robo Remedy @ Manitowoc Lutheran High School","Manitowoc","Wisconsin","USA","2018"
"frc7104","7104","The Bot Brothers","Savannah","Georgia","USA","2018"
"frc7106","7106","MPV StingerBots","Mulberry","Arkansas","USA","2018"
"frc7107","7107","Blazer Robotics","Boca Raton","Florida","USA","2018"
"frc7108","7108","volTRan","Fatih","Istanbul","Türkiye","2018"
"frc7109","7109","Clare Chaos Theory","Clare","Michigan","USA","2018"
"frc7110","7110","Heights Bytes","Haddon Heights","New Jersey","USA","2018"
"frc7111","7111","RAD Robotics","Huntsville","Alabama","USA","2018"
"frc7112","7112","EverGreen","Kadima-Zoran","HaMerkaz","Israel","2018"
"frc7113","7113","Control Rising","Perth","Western Australia","Australia","2018"
"frc7115","7115","Red Lion Bots","Houston","Texas","USA","2018"
"frc7116","7116","Électriks","Shawinigan","Québec","Canada","2018"
"frc7117","7117","Robotic Dragons","De Soto","Missouri","USA","2018"
"frc7118","7118","ScotBots","Shoreline","Washington","USA","2018"
"frc7119","7119","Sunset RoboBison","Dallas","Texas","USA","2018"
"frc7120","7120","ThunderChicas","Dallas","Texas","USA","2018"
"frc7121","7121","Keller Fusion Robotics","Keller","Texas","USA","2018"
"frc7122","7122","WYSIWYG","Des Moines","Iowa","USA","2018"
"frc7123","7123","Emerald City Robotics","Mount Vernon","Arkansas","USA","2018"
"frc7124","7124","8-bit Destroyers - Cranebrook HS","Cranebrook","New South Wales","Australia","2018"
"frc7125","7125","Tigerbotics","Glen Rose","Texas","USA","2018"
"frc7126","7126","Atom.OS","Newmarket","New Hampshire","USA","2018"
"frc7127","7127","LongMetal Robotics","Longmeadow","Massachusetts","USA","2018"
"frc7128","7128","XLR8","Wantirna","Victoria","Australia","2018"
"frc7129","7129","Pilbara Protons","South Hedland","Western Australia","Australia","2018"
"frc7130","7130","Future Shock","Wuri","Taichung Municipality","Chinese Taipei","2018"
"frc7133","7133","STEAM Makers","Farmington","New Hampshire","USA","2018"
"frc7134","7134","rOctopus","Aydin","Aydin","Turkey","2018"
"frc7135","7135","System Reset","Surrey","British Columbia","Canada","2018"
"frc7136","7136","Titanium Titans","Etobicoke","Ontario","Canada","2018"
"frc7137","7137","Project 212","Concord","California","USA","2018"
"frc7138","7138","Wing It","Fischer","Texas","USA","2018"
"frc714","714","Panthera","Newark","New Jersey","USA","2001"
"frc7140","7140","OKSEF ROBOTICS","IZMIR","Izmir","Turkey","2018"
"frc7141","7141","Cyberhounds","Fort Madison","Iowa","USA","2018"
"frc7142","7142","Saydel High School Robotics Team---Vulcan Eagles","Des Moines","Iowa","USA","2018"
"frc7143","7143","The Cyber-Eagles","Detroit","Michigan","USA","2018"
"frc7144","7144","NexTech Hydra","Okemos","Michigan","USA","2018"
"frc7145","7145","Robocanes","Detroit","Michigan","USA","2018"
"frc7146","7146","Infinity Robotics","Shenzhen","Guangdong","China","2018"
"frc7147","7147","Rising Falcons","Ann Arbor","Michigan","USA","2018"
"frc7148","7148","Faster Than Light","Zhengzhou","Henan","China","2018"
"frc7149","7149","WuKong","Beijing","Beijing","China","2018"
"frc7150","7150","Ogemaw Overdrive","West Branch","Michigan","USA","2018"
"frc7151","7151","Real Robotics","Herriman","Utah","USA","2018"
"frc7152","7152","Owltonomous","Boca Raton","Florida","USA","2018"
"frc7153","7153","Aetos Dios (Eagles of Zeus)","Manchester","Connecticut","USA","2018"
"frc7154","7154","TheROK","Kingsford","Michigan","USA","2018"
"frc7155","7155","The Robotic Rangers","Manton","Michigan","USA","2018"
